,camion,dia,comuna,value
472,2,12,Putre,-0.0
473,2,13,Putre,-0.0
474,2,14,Putre,-0.0
475,2,15,Putre,-0.0
476,2,16,Putre,-0.0
477,2,17,Putre,-0.0
478,2,18,Putre,-0.0
479,2,19,Putre,-0.0
480,2,20,Putre,-0.0
481,2,21,Putre,-0.0
482,2,22,Putre,-0.0
483,2,23,Putre,-0.0
484,2,24,Putre,-0.0
485,2,25,Putre,-0.0
486,2,26,Putre,-0.0
487,2,27,Putre,-0.0
488,2,28,Putre,-0.0
489,2,29,Putre,-0.0
490,2,30,Putre,-0.0
491,2,31,Putre,-0.0
492,2,32,Putre,-0.0
493,2,33,Putre,-0.0
494,2,34,Putre,-0.0
495,2,35,Putre,-0.0
496,2,36,Putre,-0.0
497,2,37,Putre,-0.0
498,2,38,Putre,-0.0
499,2,39,Putre,-0.0
500,2,40,Putre,-0.0
501,2,41,Putre,-0.0
502,2,42,Putre,-0.0
503,2,43,Putre,-0.0
504,2,44,Putre,-0.0
505,2,45,Putre,-0.0
506,2,0,General Lagos,-0.0
507,2,1,General Lagos,-0.0
508,2,2,General Lagos,-0.0
509,2,3,General Lagos,-0.0
510,2,4,General Lagos,-0.0
511,2,5,General Lagos,-0.0
512,2,6,General Lagos,-0.0
513,2,7,General Lagos,-0.0
514,2,8,General Lagos,-0.0
515,2,9,General Lagos,-0.0
516,2,10,General Lagos,-0.0
517,2,11,General Lagos,-0.0
518,2,12,General Lagos,-0.0
519,2,13,General Lagos,-0.0
520,2,14,General Lagos,-0.0
521,2,15,General Lagos,-0.0
522,2,16,General Lagos,-0.0
523,2,17,General Lagos,-0.0
524,2,18,General Lagos,-0.0
525,2,19,General Lagos,-0.0
526,2,20,General Lagos,-0.0
527,2,21,General Lagos,-0.0
528,2,22,General Lagos,-0.0
529,2,23,General Lagos,-0.0
530,2,24,General Lagos,-0.0
531,2,25,General Lagos,-0.0
532,2,26,General Lagos,-0.0
533,2,27,General Lagos,-0.0
534,2,28,General Lagos,-0.0
535,2,29,General Lagos,-0.0
536,2,30,General Lagos,-0.0
537,2,31,General Lagos,-0.0
538,2,32,General Lagos,-0.0
539,2,33,General Lagos,-0.0
540,2,34,General Lagos,-0.0
541,2,35,General Lagos,-0.0
542,2,36,General Lagos,-0.0
543,2,37,General Lagos,-0.0
544,2,38,General Lagos,-0.0
545,2,39,General Lagos,-0.0
546,2,40,General Lagos,-0.0
547,2,41,General Lagos,-0.0
548,2,42,General Lagos,-0.0
549,2,43,General Lagos,-0.0
550,2,44,General Lagos,-0.0
551,2,45,General Lagos,-0.0
552,3,0,Arica,1.0
553,3,1,Arica,-0.0
554,3,2,Arica,-0.0
555,3,3,Arica,-0.0
556,3,4,Arica,-0.0
557,3,5,Arica,-0.0
558,3,6,Arica,-0.0
559,3,7,Arica,-0.0
560,3,8,Arica,-0.0
561,3,9,Arica,-0.0
562,3,10,Arica,-0.0
563,3,11,Arica,-0.0
564,3,12,Arica,-0.0
565,3,13,Arica,-0.0
566,3,14,Arica,-0.0
567,3,15,Arica,-0.0
568,3,16,Arica,-0.0
569,3,17,Arica,-0.0
570,3,18,Arica,-0.0
571,3,19,Arica,-0.0
572,3,20,Arica,-0.0
573,3,21,Arica,-0.0
574,3,22,Arica,-0.0
575,3,23,Arica,-0.0
576,3,24,Arica,-0.0
577,3,25,Arica,-0.0
578,3,26,Arica,-0.0
579,3,27,Arica,-0.0
580,3,28,Arica,-0.0
581,3,29,Arica,-0.0
582,3,30,Arica,-0.0
583,3,31,Arica,-0.0
584,3,32,Arica,-0.0
585,3,33,Arica,-0.0
586,3,34,Arica,-0.0
587,3,35,Arica,-0.0
588,3,36,Arica,-0.0
589,3,37,Arica,-0.0
590,3,38,Arica,-0.0
591,3,39,Arica,-0.0
592,3,40,Arica,-0.0
593,3,41,Arica,-0.0
594,3,42,Arica,-0.0
595,3,43,Arica,-0.0
596,3,44,Arica,-0.0
597,3,45,Arica,-0.0
598,3,0,Camarones,-0.0
599,3,1,Camarones,-0.0
600,3,2,Camarones,-0.0
601,3,3,Camarones,-0.0
602,3,4,Camarones,-0.0
603,3,5,Camarones,-0.0
604,3,6,Camarones,-0.0
605,3,7,Camarones,-0.0
606,3,8,Camarones,-0.0
607,3,9,Camarones,-0.0
608,3,10,Camarones,-0.0
609,3,11,Camarones,-0.0
610,3,12,Camarones,-0.0
611,3,13,Camarones,-0.0
612,3,14,Camarones,-0.0
613,3,15,Camarones,-0.0
614,3,16,Camarones,-0.0
615,3,17,Camarones,-0.0
616,3,18,Camarones,-0.0
617,3,19,Camarones,-0.0
618,3,20,Camarones,-0.0
619,3,21,Camarones,-0.0
620,3,22,Camarones,-0.0
621,3,23,Camarones,-0.0
622,3,24,Camarones,-0.0
623,3,25,Camarones,-0.0
624,3,26,Camarones,-0.0
625,3,27,Camarones,-0.0
626,3,28,Camarones,-0.0
627,3,29,Camarones,-0.0
628,3,30,Camarones,-0.0
629,3,31,Camarones,-0.0
630,3,32,Camarones,-0.0
631,3,33,Camarones,-0.0
632,3,34,Camarones,-0.0
633,3,35,Camarones,-0.0
634,3,36,Camarones,-0.0
635,3,37,Camarones,-0.0
636,3,38,Camarones,-0.0
637,3,39,Camarones,-0.0
638,3,40,Camarones,-0.0
639,3,41,Camarones,-0.0
640,3,42,Camarones,-0.0
641,3,43,Camarones,-0.0
642,3,44,Camarones,-0.0
643,3,45,Camarones,-0.0
644,3,0,Putre,-0.0
645,3,1,Putre,-0.0
646,3,2,Putre,-0.0
647,3,3,Putre,-0.0
648,3,4,Putre,-0.0
649,3,5,Putre,-0.0
650,3,6,Putre,-0.0
651,3,7,Putre,-0.0
652,3,8,Putre,-0.0
653,3,9,Putre,-0.0
654,3,10,Putre,-0.0
655,3,11,Putre,-0.0
656,3,12,Putre,-0.0
657,3,13,Putre,-0.0
658,3,14,Putre,-0.0
659,3,15,Putre,-0.0
660,3,16,Putre,-0.0
661,3,17,Putre,-0.0
662,3,18,Putre,-0.0
663,3,19,Putre,-0.0
664,3,20,Putre,-0.0
665,3,21,Putre,-0.0
666,3,22,Putre,-0.0
667,3,23,Putre,-0.0
668,3,24,Putre,-0.0
669,3,25,Putre,-0.0
670,3,26,Putre,-0.0
671,3,27,Putre,-0.0
672,3,28,Putre,-0.0
673,3,29,Putre,-0.0
674,3,30,Putre,-0.0
675,3,31,Putre,-0.0
676,3,32,Putre,-0.0
677,3,33,Putre,-0.0
678,3,34,Putre,-0.0
679,3,35,Putre,-0.0
680,3,36,Putre,-0.0
681,3,37,Putre,-0.0
682,3,38,Putre,-0.0
683,3,39,Putre,-0.0
684,3,40,Putre,-0.0
685,3,41,Putre,-0.0
686,3,42,Putre,-0.0
687,3,43,Putre,-0.0
688,3,44,Putre,-0.0
689,3,45,Putre,-0.0
690,3,0,General Lagos,-0.0
691,3,1,General Lagos,-0.0
692,3,2,General Lagos,-0.0
693,3,3,General Lagos,-0.0
694,3,4,General Lagos,-0.0
695,3,5,General Lagos,-0.0
696,3,6,General Lagos,-0.0
697,3,7,General Lagos,-0.0
698,3,8,General Lagos,-0.0
699,3,9,General Lagos,-0.0
700,3,10,General Lagos,-0.0
701,3,11,General Lagos,-0.0
702,3,12,General Lagos,-0.0
703,3,13,General Lagos,-0.0
704,3,14,General Lagos,-0.0
705,3,15,General Lagos,-0.0
706,3,16,General Lagos,-0.0
707,3,17,General Lagos,-0.0
708,3,18,General Lagos,-0.0
709,3,19,General Lagos,-0.0
710,3,20,General Lagos,-0.0
711,3,21,General Lagos,-0.0
712,3,22,General Lagos,-0.0
713,3,23,General Lagos,-0.0
714,3,24,General Lagos,-0.0
715,3,25,General Lagos,-0.0
716,3,26,General Lagos,-0.0
717,3,27,General Lagos,-0.0
718,3,28,General Lagos,-0.0
719,3,29,General Lagos,-0.0
720,3,30,General Lagos,-0.0
721,3,31,General Lagos,-0.0
722,3,32,General Lagos,-0.0
723,3,33,General Lagos,-0.0
724,3,34,General Lagos,-0.0
725,3,35,General Lagos,-0.0
726,3,36,General Lagos,-0.0
727,3,37,General Lagos,-0.0
728,3,38,General Lagos,-0.0
729,3,39,General Lagos,-0.0
730,3,40,General Lagos,-0.0
731,3,41,General Lagos,-0.0
732,3,42,General Lagos,-0.0
733,3,43,General Lagos,-0.0
734,3,44,General Lagos,-0.0
735,3,45,General Lagos,-0.0
736,4,0,Arica,-0.0
737,4,1,Arica,-0.0
738,4,2,Arica,-0.0
739,4,3,Arica,-0.0
740,4,4,Arica,-0.0
741,4,5,Arica,-0.0
742,4,6,Arica,-0.0
743,4,7,Arica,-0.0
744,4,8,Arica,-0.0
745,4,9,Arica,-0.0
746,4,10,Arica,-0.0
747,4,11,Arica,-0.0
748,4,12,Arica,-0.0
749,4,13,Arica,-0.0
750,4,14,Arica,-0.0
751,4,15,Arica,-0.0
752,4,16,Arica,-0.0
753,4,17,Arica,-0.0
754,4,18,Arica,-0.0
755,4,19,Arica,-0.0
756,4,20,Arica,-0.0
757,4,21,Arica,-0.0
758,4,22,Arica,-0.0
759,4,23,Arica,-0.0
760,4,24,Arica,-0.0
761,4,25,Arica,-0.0
762,4,26,Arica,-0.0
763,4,27,Arica,-0.0
764,4,28,Arica,-0.0
765,4,29,Arica,-0.0
766,4,30,Arica,-0.0
767,4,31,Arica,-0.0
768,4,32,Arica,-0.0
769,4,33,Arica,-0.0
770,4,34,Arica,-0.0
771,4,35,Arica,-0.0
772,4,36,Arica,-0.0
773,4,37,Arica,-0.0
774,4,38,Arica,-0.0
775,4,39,Arica,-0.0
776,4,40,Arica,-0.0
777,4,41,Arica,-0.0
778,4,42,Arica,-0.0
779,4,43,Arica,-0.0
780,4,44,Arica,-0.0
781,4,45,Arica,-0.0
782,4,0,Camarones,1.0
783,4,1,Camarones,-0.0
784,4,2,Camarones,-0.0
785,4,3,Camarones,-0.0
786,4,4,Camarones,-0.0
787,4,5,Camarones,-0.0
788,4,6,Camarones,-0.0
789,4,7,Camarones,-0.0
790,4,8,Camarones,-0.0
791,4,9,Camarones,-0.0
792,4,10,Camarones,-0.0
793,4,11,Camarones,-0.0
794,4,12,Camarones,-0.0
795,4,13,Camarones,-0.0
796,4,14,Camarones,-0.0
797,4,15,Camarones,-0.0
798,4,16,Camarones,-0.0
799,4,17,Camarones,-0.0
800,4,18,Camarones,-0.0
801,4,19,Camarones,-0.0
802,4,20,Camarones,-0.0
803,4,21,Camarones,-0.0
804,4,22,Camarones,-0.0
805,4,23,Camarones,-0.0
806,4,24,Camarones,-0.0
807,4,25,Camarones,-0.0
808,4,26,Camarones,-0.0
809,4,27,Camarones,-0.0
810,4,28,Camarones,-0.0
811,4,29,Camarones,-0.0
812,4,30,Camarones,-0.0
813,4,31,Camarones,-0.0
814,4,32,Camarones,-0.0
815,4,33,Camarones,-0.0
816,4,34,Camarones,-0.0
817,4,35,Camarones,-0.0
818,4,36,Camarones,-0.0
819,4,37,Camarones,-0.0
820,4,38,Camarones,-0.0
821,4,39,Camarones,-0.0
822,4,40,Camarones,-0.0
823,4,41,Camarones,-0.0
824,4,42,Camarones,-0.0
825,4,43,Camarones,-0.0
826,4,44,Camarones,-0.0
827,4,45,Camarones,-0.0
828,4,0,Putre,-0.0
829,4,1,Putre,-0.0
830,4,2,Putre,-0.0
831,4,3,Putre,-0.0
832,4,4,Putre,-0.0
833,4,5,Putre,-0.0
834,4,6,Putre,-0.0
835,4,7,Putre,-0.0
836,4,8,Putre,-0.0
837,4,9,Putre,-0.0
838,4,10,Putre,-0.0
839,4,11,Putre,-0.0
840,4,12,Putre,-0.0
841,4,13,Putre,-0.0
842,4,14,Putre,-0.0
843,4,15,Putre,-0.0
844,4,16,Putre,-0.0
845,4,17,Putre,-0.0
846,4,18,Putre,-0.0
847,4,19,Putre,-0.0
848,4,20,Putre,-0.0
849,4,21,Putre,-0.0
850,4,22,Putre,-0.0
851,4,23,Putre,-0.0
852,4,24,Putre,-0.0
853,4,25,Putre,-0.0
854,4,26,Putre,-0.0
855,4,27,Putre,-0.0
856,4,28,Putre,-0.0
857,4,29,Putre,-0.0
858,4,30,Putre,-0.0
859,4,31,Putre,-0.0
860,4,32,Putre,-0.0
861,4,33,Putre,-0.0
862,4,34,Putre,-0.0
863,4,35,Putre,-0.0
864,4,36,Putre,-0.0
865,4,37,Putre,-0.0
866,4,38,Putre,-0.0
867,4,39,Putre,-0.0
868,4,40,Putre,-0.0
869,4,41,Putre,-0.0
870,4,42,Putre,-0.0
871,4,43,Putre,-0.0
872,4,44,Putre,-0.0
873,4,45,Putre,-0.0
874,4,0,General Lagos,-0.0
875,4,1,General Lagos,-0.0
876,4,2,General Lagos,-0.0
877,4,3,General Lagos,-0.0
878,4,4,General Lagos,-0.0
879,4,5,General Lagos,-0.0
880,4,6,General Lagos,-0.0
881,4,7,General Lagos,-0.0
882,4,8,General Lagos,-0.0
883,4,9,General Lagos,-0.0
884,4,10,General Lagos,-0.0
885,4,11,General Lagos,-0.0
886,4,12,General Lagos,-0.0
887,4,13,General Lagos,-0.0
888,4,14,General Lagos,-0.0
889,4,15,General Lagos,-0.0
890,4,16,General Lagos,-0.0
891,4,17,General Lagos,-0.0
