,camion,comuna,dia,value
109,0,Putre,9,1281.0
110,0,Putre,10,1281.0
111,0,Putre,11,1281.0
112,0,Putre,12,1281.0
113,0,Putre,13,1281.0
114,0,Putre,14,1281.0
115,0,Putre,15,1281.0
116,0,Putre,16,1281.0
117,0,Putre,17,1281.0
118,0,Putre,18,1281.0
119,0,Putre,19,1281.0
120,0,Putre,20,1281.0
121,0,Putre,21,1281.0
122,0,Putre,22,1281.0
123,0,Putre,23,1281.0
124,0,Putre,24,1281.0
125,0,Putre,25,1281.0
126,0,Putre,26,1281.0
127,0,Putre,27,1281.0
128,0,Putre,28,1281.0
129,0,Putre,29,1281.0
130,0,Putre,30,1281.0
131,0,Putre,31,1281.0
132,0,Putre,32,1281.0
133,0,Putre,33,1281.0
134,0,Putre,34,1281.0
135,0,Putre,35,1281.0
136,0,Putre,36,1281.0
137,0,Putre,37,1281.0
138,0,Putre,38,1281.0
139,0,Putre,39,1281.0
140,0,Putre,40,1281.0
141,0,Putre,41,1281.0
142,0,Putre,42,1281.0
143,0,Putre,43,1281.0
144,0,Putre,44,1281.0
145,0,Putre,45,1281.0
146,0,Putre,46,1281.0
147,0,Putre,47,1281.0
148,0,Putre,48,1281.0
149,0,Putre,49,1281.0
150,0,General Lagos,0,0.0
151,0,General Lagos,1,0.0
152,0,General Lagos,2,0.0
153,0,General Lagos,3,0.0
154,0,General Lagos,4,0.0
155,0,General Lagos,5,0.0
156,0,General Lagos,6,0.0
157,0,General Lagos,7,0.0
158,0,General Lagos,8,0.0
159,0,General Lagos,9,0.0
160,0,General Lagos,10,0.0
161,0,General Lagos,11,0.0
162,0,General Lagos,12,0.0
163,0,General Lagos,13,0.0
164,0,General Lagos,14,0.0
165,0,General Lagos,15,0.0
166,0,General Lagos,16,0.0
167,0,General Lagos,17,0.0
168,0,General Lagos,18,0.0
169,0,General Lagos,19,0.0
170,0,General Lagos,20,0.0
171,0,General Lagos,21,0.0
172,0,General Lagos,22,0.0
173,0,General Lagos,23,0.0
174,0,General Lagos,24,0.0
175,0,General Lagos,25,0.0
176,0,General Lagos,26,0.0
177,0,General Lagos,27,0.0
178,0,General Lagos,28,0.0
179,0,General Lagos,29,0.0
180,0,General Lagos,30,0.0
181,0,General Lagos,31,0.0
182,0,General Lagos,32,0.0
183,0,General Lagos,33,0.0
184,0,General Lagos,34,0.0
185,0,General Lagos,35,0.0
186,0,General Lagos,36,0.0
187,0,General Lagos,37,0.0
188,0,General Lagos,38,0.0
189,0,General Lagos,39,0.0
190,0,General Lagos,40,0.0
191,0,General Lagos,41,0.0
192,0,General Lagos,42,0.0
193,0,General Lagos,43,0.0
194,0,General Lagos,44,0.0
195,0,General Lagos,45,0.0
196,0,General Lagos,46,0.0
197,0,General Lagos,47,0.0
198,0,General Lagos,48,0.0
199,0,General Lagos,49,0.0
200,1,Arica,0,1281.0
201,1,Arica,1,0.0
202,1,Arica,2,0.0
203,1,Arica,3,0.0
204,1,Arica,4,0.0
205,1,Arica,5,0.0
206,1,Arica,6,0.0
207,1,Arica,7,0.0
208,1,Arica,8,0.0
209,1,Arica,9,0.0
210,1,Arica,10,0.0
211,1,Arica,11,0.0
212,1,Arica,12,0.0
213,1,Arica,13,0.0
214,1,Arica,14,0.0
215,1,Arica,15,0.0
216,1,Arica,16,0.0
217,1,Arica,17,0.0
218,1,Arica,18,0.0
219,1,Arica,19,0.0
220,1,Arica,20,0.0
221,1,Arica,21,0.0
222,1,Arica,22,0.0
223,1,Arica,23,0.0
224,1,Arica,24,0.0
225,1,Arica,25,0.0
226,1,Arica,26,0.0
227,1,Arica,27,0.0
228,1,Arica,28,0.0
229,1,Arica,29,0.0
230,1,Arica,30,0.0
231,1,Arica,31,0.0
232,1,Arica,32,0.0
233,1,Arica,33,0.0
234,1,Arica,34,0.0
235,1,Arica,35,0.0
236,1,Arica,36,0.0
237,1,Arica,37,0.0
238,1,Arica,38,0.0
239,1,Arica,39,0.0
240,1,Arica,40,0.0
241,1,Arica,41,0.0
242,1,Arica,42,0.0
243,1,Arica,43,0.0
244,1,Arica,44,0.0
245,1,Arica,45,0.0
246,1,Arica,46,0.0
247,1,Arica,47,0.0
248,1,Arica,48,0.0
249,1,Arica,49,0.0
250,1,Camarones,0,0.0
251,1,Camarones,1,0.0
252,1,Camarones,2,0.0
253,1,Camarones,3,0.0
254,1,Camarones,4,0.0
255,1,Camarones,5,0.0
256,1,Camarones,6,0.0
257,1,Camarones,7,0.0
258,1,Camarones,8,0.0
259,1,Camarones,9,0.0
260,1,Camarones,10,0.0
261,1,Camarones,11,0.0
262,1,Camarones,12,0.0
263,1,Camarones,13,0.0
264,1,Camarones,14,0.0
265,1,Camarones,15,0.0
266,1,Camarones,16,0.0
267,1,Camarones,17,0.0
268,1,Camarones,18,0.0
269,1,Camarones,19,0.0
270,1,Camarones,20,0.0
271,1,Camarones,21,0.0
272,1,Camarones,22,0.0
273,1,Camarones,23,0.0
274,1,Camarones,24,0.0
275,1,Camarones,25,0.0
276,1,Camarones,26,0.0
277,1,Camarones,27,0.0
278,1,Camarones,28,0.0
279,1,Camarones,29,0.0
280,1,Camarones,30,0.0
281,1,Camarones,31,0.0
282,1,Camarones,32,0.0
283,1,Camarones,33,0.0
284,1,Camarones,34,0.0
285,1,Camarones,35,0.0
286,1,Camarones,36,0.0
287,1,Camarones,37,0.0
288,1,Camarones,38,0.0
289,1,Camarones,39,0.0
290,1,Camarones,40,0.0
291,1,Camarones,41,0.0
292,1,Camarones,42,0.0
293,1,Camarones,43,0.0
294,1,Camarones,44,0.0
295,1,Camarones,45,0.0
296,1,Camarones,46,0.0
297,1,Camarones,47,0.0
298,1,Camarones,48,0.0
299,1,Camarones,49,0.0
300,1,Putre,0,0.0
301,1,Putre,1,1281.0
302,1,Putre,2,1281.0
303,1,Putre,3,1281.0
304,1,Putre,4,1281.0
305,1,Putre,5,1281.0
306,1,Putre,6,1281.0
307,1,Putre,7,1281.0
308,1,Putre,8,1281.0
309,1,Putre,9,1281.0
310,1,Putre,10,1281.0
311,1,Putre,11,1281.0
312,1,Putre,12,1281.0
313,1,Putre,13,1281.0
314,1,Putre,14,1281.0
315,1,Putre,15,1281.0
316,1,Putre,16,1281.0
317,1,Putre,17,1281.0
318,1,Putre,18,1281.0
319,1,Putre,19,1281.0
320,1,Putre,20,1281.0
321,1,Putre,21,1281.0
322,1,Putre,22,1281.0
323,1,Putre,23,1281.0
324,1,Putre,24,1281.0
325,1,Putre,25,1281.0
326,1,Putre,26,1281.0
327,1,Putre,27,1281.0
328,1,Putre,28,1281.0
329,1,Putre,29,1281.0
330,1,Putre,30,1281.0
331,1,Putre,31,1281.0
332,1,Putre,32,1281.0
333,1,Putre,33,1281.0
334,1,Putre,34,1281.0
335,1,Putre,35,1281.0
336,1,Putre,36,1281.0
337,1,Putre,37,1281.0
338,1,Putre,38,1281.0
339,1,Putre,39,1281.0
340,1,Putre,40,1281.0
341,1,Putre,41,1281.0
342,1,Putre,42,1281.0
343,1,Putre,43,1281.0
344,1,Putre,44,1281.0
345,1,Putre,45,1281.0
346,1,Putre,46,1281.0
347,1,Putre,47,1281.0
348,1,Putre,48,1281.0
349,1,Putre,49,1281.0
350,1,General Lagos,0,0.0
351,1,General Lagos,1,0.0
352,1,General Lagos,2,0.0
353,1,General Lagos,3,0.0
354,1,General Lagos,4,0.0
355,1,General Lagos,5,0.0
356,1,General Lagos,6,0.0
357,1,General Lagos,7,0.0
358,1,General Lagos,8,0.0
359,1,General Lagos,9,0.0
360,1,General Lagos,10,0.0
361,1,General Lagos,11,0.0
362,1,General Lagos,12,0.0
363,1,General Lagos,13,0.0
364,1,General Lagos,14,0.0
365,1,General Lagos,15,0.0
366,1,General Lagos,16,0.0
367,1,General Lagos,17,0.0
368,1,General Lagos,18,0.0
369,1,General Lagos,19,0.0
370,1,General Lagos,20,0.0
371,1,General Lagos,21,0.0
372,1,General Lagos,22,0.0
373,1,General Lagos,23,0.0
374,1,General Lagos,24,0.0
375,1,General Lagos,25,0.0
376,1,General Lagos,26,0.0
377,1,General Lagos,27,0.0
378,1,General Lagos,28,0.0
379,1,General Lagos,29,0.0
380,1,General Lagos,30,0.0
381,1,General Lagos,31,0.0
382,1,General Lagos,32,0.0
383,1,General Lagos,33,0.0
384,1,General Lagos,34,0.0
385,1,General Lagos,35,0.0
386,1,General Lagos,36,0.0
387,1,General Lagos,37,0.0
388,1,General Lagos,38,0.0
389,1,General Lagos,39,0.0
390,1,General Lagos,40,0.0
391,1,General Lagos,41,0.0
392,1,General Lagos,42,0.0
393,1,General Lagos,43,0.0
394,1,General Lagos,44,0.0
395,1,General Lagos,45,0.0
396,1,General Lagos,46,0.0
397,1,General Lagos,47,0.0
398,1,General Lagos,48,0.0
399,1,General Lagos,49,0.0
400,2,Arica,0,1281.0
401,2,Arica,1,0.0
402,2,Arica,2,0.0
403,2,Arica,3,0.0
404,2,Arica,4,0.0
405,2,Arica,5,0.0
406,2,Arica,6,0.0
407,2,Arica,7,0.0
408,2,Arica,8,0.0
409,2,Arica,9,0.0
410,2,Arica,10,0.0
411,2,Arica,11,0.0
412,2,Arica,12,0.0
413,2,Arica,13,0.0
414,2,Arica,14,0.0
415,2,Arica,15,0.0
416,2,Arica,16,0.0
417,2,Arica,17,0.0
418,2,Arica,18,0.0
419,2,Arica,19,0.0
420,2,Arica,20,0.0
421,2,Arica,21,0.0
422,2,Arica,22,0.0
423,2,Arica,23,0.0
424,2,Arica,24,0.0
425,2,Arica,25,0.0
426,2,Arica,26,0.0
427,2,Arica,27,0.0
428,2,Arica,28,0.0
429,2,Arica,29,0.0
430,2,Arica,30,0.0
431,2,Arica,31,0.0
432,2,Arica,32,0.0
433,2,Arica,33,0.0
434,2,Arica,34,0.0
435,2,Arica,35,0.0
436,2,Arica,36,0.0
437,2,Arica,37,0.0
438,2,Arica,38,0.0
439,2,Arica,39,0.0
440,2,Arica,40,0.0
441,2,Arica,41,0.0
442,2,Arica,42,0.0
443,2,Arica,43,0.0
444,2,Arica,44,0.0
445,2,Arica,45,0.0
446,2,Arica,46,0.0
447,2,Arica,47,0.0
448,2,Arica,48,0.0
449,2,Arica,49,0.0
450,2,Camarones,0,0.0
451,2,Camarones,1,0.0
452,2,Camarones,2,0.0
453,2,Camarones,3,0.0
454,2,Camarones,4,0.0
455,2,Camarones,5,0.0
456,2,Camarones,6,0.0
457,2,Camarones,7,0.0
458,2,Camarones,8,0.0
459,2,Camarones,9,0.0
460,2,Camarones,10,0.0
461,2,Camarones,11,0.0
462,2,Camarones,12,0.0
463,2,Camarones,13,0.0
464,2,Camarones,14,0.0
465,2,Camarones,15,0.0
466,2,Camarones,16,0.0
467,2,Camarones,17,0.0
468,2,Camarones,18,0.0
469,2,Camarones,19,0.0
470,2,Camarones,20,0.0
471,2,Camarones,21,0.0
472,2,Camarones,22,0.0
473,2,Camarones,23,0.0
474,2,Camarones,24,0.0
475,2,Camarones,25,0.0
476,2,Camarones,26,0.0
477,2,Camarones,27,0.0
478,2,Camarones,28,0.0
479,2,Camarones,29,0.0
480,2,Camarones,30,0.0
481,2,Camarones,31,0.0
482,2,Camarones,32,0.0
483,2,Camarones,33,0.0
484,2,Camarones,34,0.0
485,2,Camarones,35,0.0
486,2,Camarones,36,0.0
487,2,Camarones,37,0.0
488,2,Camarones,38,0.0
489,2,Camarones,39,0.0
490,2,Camarones,40,0.0
491,2,Camarones,41,0.0
492,2,Camarones,42,0.0
493,2,Camarones,43,0.0
494,2,Camarones,44,0.0
495,2,Camarones,45,0.0
496,2,Camarones,46,0.0
497,2,Camarones,47,0.0
498,2,Camarones,48,0.0
499,2,Camarones,49,0.0
500,2,Putre,0,0.0
501,2,Putre,1,1281.0
502,2,Putre,2,1281.0
503,2,Putre,3,1281.0
504,2,Putre,4,1281.0
505,2,Putre,5,1281.0
506,2,Putre,6,1281.0
507,2,Putre,7,1281.0
508,2,Putre,8,1281.0
509,2,Putre,9,1281.0
510,2,Putre,10,1281.0
511,2,Putre,11,1281.0
512,2,Putre,12,1281.0
513,2,Putre,13,1281.0
514,2,Putre,14,1281.0
515,2,Putre,15,1281.0
516,2,Putre,16,1281.0
517,2,Putre,17,1281.0
518,2,Putre,18,1281.0
519,2,Putre,19,1281.0
520,2,Putre,20,1281.0
521,2,Putre,21,1281.0
522,2,Putre,22,1281.0
523,2,Putre,23,1281.0
524,2,Putre,24,1281.0
525,2,Putre,25,1281.0
526,2,Putre,26,1281.0
527,2,Putre,27,1281.0
528,2,Putre,28,1281.0
529,2,Putre,29,1281.0
530,2,Putre,30,1281.0
531,2,Putre,31,1281.0
532,2,Putre,32,1281.0
533,2,Putre,33,1281.0
534,2,Putre,34,1281.0
535,2,Putre,35,1281.0
536,2,Putre,36,1281.0
537,2,Putre,37,1281.0
538,2,Putre,38,1281.0
539,2,Putre,39,1281.0
540,2,Putre,40,1281.0
541,2,Putre,41,1281.0
542,2,Putre,42,1281.0
543,2,Putre,43,1281.0
544,2,Putre,44,1281.0
545,2,Putre,45,1281.0
546,2,Putre,46,1281.0
547,2,Putre,47,1281.0
548,2,Putre,48,1281.0
549,2,Putre,49,1281.0
550,2,General Lagos,0,0.0
551,2,General Lagos,1,0.0
552,2,General Lagos,2,0.0
553,2,General Lagos,3,0.0
554,2,General Lagos,4,0.0
555,2,General Lagos,5,0.0
556,2,General Lagos,6,0.0
557,2,General Lagos,7,0.0
558,2,General Lagos,8,0.0
559,2,General Lagos,9,0.0
560,2,General Lagos,10,0.0
561,2,General Lagos,11,0.0
562,2,General Lagos,12,0.0
563,2,General Lagos,13,0.0
564,2,General Lagos,14,0.0
565,2,General Lagos,15,0.0
566,2,General Lagos,16,0.0
567,2,General Lagos,17,0.0
568,2,General Lagos,18,0.0
569,2,General Lagos,19,0.0
570,2,General Lagos,20,0.0
571,2,General Lagos,21,0.0
572,2,General Lagos,22,0.0
573,2,General Lagos,23,0.0
574,2,General Lagos,24,0.0
575,2,General Lagos,25,0.0
576,2,General Lagos,26,0.0
577,2,General Lagos,27,0.0
578,2,General Lagos,28,0.0
579,2,General Lagos,29,0.0
580,2,General Lagos,30,0.0
581,2,General Lagos,31,0.0
582,2,General Lagos,32,0.0
583,2,General Lagos,33,0.0
584,2,General Lagos,34,0.0
585,2,General Lagos,35,0.0
586,2,General Lagos,36,0.0
587,2,General Lagos,37,0.0
588,2,General Lagos,38,0.0
589,2,General Lagos,39,0.0
590,2,General Lagos,40,0.0
591,2,General Lagos,41,0.0
592,2,General Lagos,42,0.0
593,2,General Lagos,43,0.0
594,2,General Lagos,44,0.0
595,2,General Lagos,45,0.0
596,2,General Lagos,46,0.0
597,2,General Lagos,47,0.0
598,2,General Lagos,48,0.0
599,2,General Lagos,49,0.0
600,3,Arica,0,1281.0
601,3,Arica,1,0.0
602,3,Arica,2,0.0
603,3,Arica,3,0.0
604,3,Arica,4,0.0
605,3,Arica,5,0.0
606,3,Arica,6,0.0
607,3,Arica,7,0.0
608,3,Arica,8,0.0
609,3,Arica,9,0.0
610,3,Arica,10,0.0
611,3,Arica,11,0.0
612,3,Arica,12,0.0
613,3,Arica,13,0.0
614,3,Arica,14,0.0
615,3,Arica,15,0.0
616,3,Arica,16,0.0
617,3,Arica,17,0.0
618,3,Arica,18,0.0
619,3,Arica,19,0.0
620,3,Arica,20,0.0
621,3,Arica,21,0.0
622,3,Arica,22,0.0
623,3,Arica,23,0.0
624,3,Arica,24,0.0
625,3,Arica,25,0.0
626,3,Arica,26,0.0
627,3,Arica,27,0.0
628,3,Arica,28,0.0
629,3,Arica,29,0.0
630,3,Arica,30,0.0
631,3,Arica,31,0.0
632,3,Arica,32,0.0
633,3,Arica,33,0.0
634,3,Arica,34,0.0
635,3,Arica,35,0.0
636,3,Arica,36,0.0
637,3,Arica,37,0.0
638,3,Arica,38,0.0
639,3,Arica,39,0.0
640,3,Arica,40,0.0
641,3,Arica,41,0.0
642,3,Arica,42,0.0
643,3,Arica,43,0.0
644,3,Arica,44,0.0
645,3,Arica,45,0.0
646,3,Arica,46,0.0
647,3,Arica,47,0.0
648,3,Arica,48,0.0
649,3,Arica,49,0.0
650,3,Camarones,0,0.0
651,3,Camarones,1,0.0
652,3,Camarones,2,0.0
653,3,Camarones,3,0.0
654,3,Camarones,4,0.0
655,3,Camarones,5,0.0
656,3,Camarones,6,0.0
657,3,Camarones,7,0.0
658,3,Camarones,8,0.0
659,3,Camarones,9,0.0
660,3,Camarones,10,0.0
661,3,Camarones,11,0.0
662,3,Camarones,12,0.0
663,3,Camarones,13,0.0
664,3,Camarones,14,0.0
665,3,Camarones,15,0.0
666,3,Camarones,16,0.0
667,3,Camarones,17,0.0
668,3,Camarones,18,0.0
669,3,Camarones,19,0.0
670,3,Camarones,20,0.0
671,3,Camarones,21,0.0
672,3,Camarones,22,0.0
673,3,Camarones,23,0.0
674,3,Camarones,24,0.0
675,3,Camarones,25,0.0
676,3,Camarones,26,0.0
677,3,Camarones,27,0.0
678,3,Camarones,28,0.0
679,3,Camarones,29,0.0
680,3,Camarones,30,0.0
681,3,Camarones,31,0.0
682,3,Camarones,32,0.0
683,3,Camarones,33,0.0
684,3,Camarones,34,0.0
685,3,Camarones,35,0.0
686,3,Camarones,36,0.0
687,3,Camarones,37,0.0
688,3,Camarones,38,0.0
689,3,Camarones,39,0.0
690,3,Camarones,40,0.0
691,3,Camarones,41,0.0
692,3,Camarones,42,0.0
693,3,Camarones,43,0.0
694,3,Camarones,44,0.0
695,3,Camarones,45,0.0
696,3,Camarones,46,0.0
697,3,Camarones,47,0.0
698,3,Camarones,48,0.0
699,3,Camarones,49,0.0
700,3,Putre,0,0.0
701,3,Putre,1,1281.0
702,3,Putre,2,1281.0
703,3,Putre,3,1281.0
704,3,Putre,4,1281.0
705,3,Putre,5,1281.0
706,3,Putre,6,1281.0
707,3,Putre,7,1281.0
708,3,Putre,8,1281.0
709,3,Putre,9,1281.0
710,3,Putre,10,1281.0
711,3,Putre,11,1281.0
712,3,Putre,12,1281.0
713,3,Putre,13,1281.0
714,3,Putre,14,1281.0
715,3,Putre,15,1281.0
716,3,Putre,16,1281.0
717,3,Putre,17,1281.0
718,3,Putre,18,1281.0
719,3,Putre,19,1281.0
720,3,Putre,20,1281.0
721,3,Putre,21,1281.0
722,3,Putre,22,1281.0
723,3,Putre,23,1281.0
724,3,Putre,24,1281.0
725,3,Putre,25,1281.0
726,3,Putre,26,1281.0
727,3,Putre,27,1281.0
728,3,Putre,28,1281.0
729,3,Putre,29,1281.0
730,3,Putre,30,1281.0
731,3,Putre,31,1281.0
732,3,Putre,32,1281.0
733,3,Putre,33,1281.0
734,3,Putre,34,1281.0
735,3,Putre,35,1281.0
736,3,Putre,36,1281.0
737,3,Putre,37,1281.0
738,3,Putre,38,1281.0
739,3,Putre,39,1281.0
740,3,Putre,40,1281.0
741,3,Putre,41,1281.0
742,3,Putre,42,1281.0
743,3,Putre,43,1281.0
744,3,Putre,44,1281.0
745,3,Putre,45,1281.0
746,3,Putre,46,1281.0
747,3,Putre,47,1281.0
748,3,Putre,48,1281.0
749,3,Putre,49,1281.0
750,3,General Lagos,0,0.0
751,3,General Lagos,1,0.0
752,3,General Lagos,2,0.0
753,3,General Lagos,3,0.0
754,3,General Lagos,4,0.0
755,3,General Lagos,5,0.0
756,3,General Lagos,6,0.0
757,3,General Lagos,7,0.0
758,3,General Lagos,8,0.0
759,3,General Lagos,9,0.0
760,3,General Lagos,10,0.0
761,3,General Lagos,11,0.0
762,3,General Lagos,12,0.0
763,3,General Lagos,13,0.0
764,3,General Lagos,14,0.0
765,3,General Lagos,15,0.0
766,3,General Lagos,16,0.0
767,3,General Lagos,17,0.0
768,3,General Lagos,18,0.0
769,3,General Lagos,19,0.0
770,3,General Lagos,20,0.0
771,3,General Lagos,21,0.0
772,3,General Lagos,22,0.0
773,3,General Lagos,23,0.0
774,3,General Lagos,24,0.0
775,3,General Lagos,25,0.0
776,3,General Lagos,26,0.0
777,3,General Lagos,27,0.0
778,3,General Lagos,28,0.0
779,3,General Lagos,29,0.0
780,3,General Lagos,30,0.0
781,3,General Lagos,31,0.0
782,3,General Lagos,32,0.0
783,3,General Lagos,33,0.0
784,3,General Lagos,34,0.0
785,3,General Lagos,35,0.0
786,3,General Lagos,36,0.0
787,3,General Lagos,37,0.0
788,3,General Lagos,38,0.0
789,3,General Lagos,39,0.0
790,3,General Lagos,40,0.0
791,3,General Lagos,41,0.0
792,3,General Lagos,42,0.0
793,3,General Lagos,43,0.0
794,3,General Lagos,44,0.0
795,3,General Lagos,45,0.0
796,3,General Lagos,46,0.0
797,3,General Lagos,47,0.0
798,3,General Lagos,48,0.0
799,3,General Lagos,49,0.0
800,4,Arica,0,0.0
801,4,Arica,1,0.0
802,4,Arica,2,0.0
803,4,Arica,3,0.0
804,4,Arica,4,0.0
805,4,Arica,5,0.0
806,4,Arica,6,0.0
807,4,Arica,7,0.0
808,4,Arica,8,0.0
809,4,Arica,9,0.0
810,4,Arica,10,0.0
811,4,Arica,11,0.0
812,4,Arica,12,0.0
813,4,Arica,13,0.0
814,4,Arica,14,0.0
815,4,Arica,15,0.0
816,4,Arica,16,0.0
817,4,Arica,17,0.0
818,4,Arica,18,0.0
819,4,Arica,19,0.0
820,4,Arica,20,0.0
821,4,Arica,21,0.0
822,4,Arica,22,0.0
823,4,Arica,23,0.0
824,4,Arica,24,0.0
825,4,Arica,25,0.0
826,4,Arica,26,0.0
827,4,Arica,27,0.0
828,4,Arica,28,0.0
829,4,Arica,29,0.0
830,4,Arica,30,0.0
831,4,Arica,31,0.0
832,4,Arica,32,0.0
833,4,Arica,33,0.0
834,4,Arica,34,0.0
835,4,Arica,35,0.0
836,4,Arica,36,0.0
837,4,Arica,37,0.0
838,4,Arica,38,0.0
839,4,Arica,39,0.0
840,4,Arica,40,0.0
841,4,Arica,41,0.0
842,4,Arica,42,0.0
843,4,Arica,43,0.0
844,4,Arica,44,0.0
845,4,Arica,45,0.0
846,4,Arica,46,0.0
847,4,Arica,47,0.0
848,4,Arica,48,0.0
849,4,Arica,49,0.0
850,4,Camarones,0,1281.0
851,4,Camarones,1,0.0
852,4,Camarones,2,0.0
853,4,Camarones,3,0.0
854,4,Camarones,4,0.0
855,4,Camarones,5,0.0
856,4,Camarones,6,0.0
857,4,Camarones,7,0.0
858,4,Camarones,8,0.0
859,4,Camarones,9,0.0
860,4,Camarones,10,0.0
861,4,Camarones,11,0.0
862,4,Camarones,12,0.0
863,4,Camarones,13,0.0
864,4,Camarones,14,0.0
865,4,Camarones,15,0.0
866,4,Camarones,16,0.0
867,4,Camarones,17,0.0
868,4,Camarones,18,0.0
869,4,Camarones,19,0.0
870,4,Camarones,20,0.0
871,4,Camarones,21,0.0
872,4,Camarones,22,0.0
873,4,Camarones,23,0.0
874,4,Camarones,24,0.0
875,4,Camarones,25,0.0
876,4,Camarones,26,0.0
877,4,Camarones,27,0.0
878,4,Camarones,28,0.0
879,4,Camarones,29,0.0
880,4,Camarones,30,0.0
881,4,Camarones,31,0.0
882,4,Camarones,32,0.0
883,4,Camarones,33,0.0
884,4,Camarones,34,0.0
885,4,Camarones,35,0.0
886,4,Camarones,36,0.0
887,4,Camarones,37,0.0
888,4,Camarones,38,0.0
889,4,Camarones,39,0.0
890,4,Camarones,40,0.0
891,4,Camarones,41,0.0
892,4,Camarones,42,0.0
893,4,Camarones,43,0.0
894,4,Camarones,44,0.0
895,4,Camarones,45,0.0
896,4,Camarones,46,0.0
897,4,Camarones,47,0.0
898,4,Camarones,48,0.0
899,4,Camarones,49,0.0
900,4,Putre,0,0.0
901,4,Putre,1,0.0
902,4,Putre,2,0.0
903,4,Putre,3,0.0
904,4,Putre,4,0.0
905,4,Putre,5,0.0
906,4,Putre,6,0.0
907,4,Putre,7,0.0
908,4,Putre,8,0.0
909,4,Putre,9,0.0
910,4,Putre,10,0.0
911,4,Putre,11,0.0
912,4,Putre,12,0.0
913,4,Putre,13,0.0
914,4,Putre,14,0.0
915,4,Putre,15,0.0
916,4,Putre,16,0.0
917,4,Putre,17,0.0
918,4,Putre,18,0.0
919,4,Putre,19,0.0
920,4,Putre,20,0.0
921,4,Putre,21,0.0
922,4,Putre,22,0.0
923,4,Putre,23,0.0
924,4,Putre,24,0.0
925,4,Putre,25,0.0
926,4,Putre,26,0.0
927,4,Putre,27,0.0
928,4,Putre,28,0.0
929,4,Putre,29,0.0
930,4,Putre,30,0.0
931,4,Putre,31,0.0
932,4,Putre,32,0.0
933,4,Putre,33,0.0
934,4,Putre,34,0.0
935,4,Putre,35,0.0
936,4,Putre,36,0.0
